story_id,genre
cd075757-41c7-4d15-b5ee-396d2f7f24d2,survival
cd075757-41c7-4d15-b5ee-396d2f7f24d2,tragedy
cf461873-f82b-4e68-8326-b6691bcdfb81,crime
cf461873-f82b-4e68-8326-b6691bcdfb81,seinen
cf461873-f82b-4e68-8326-b6691bcdfb81,supernatural
d00394ff-cd49-42bd-b872-b8822d1687aa,adventure
d00394ff-cd49-42bd-b872-b8822d1687aa,comedy
d00394ff-cd49-42bd-b872-b8822d1687aa,psychology
d00394ff-cd49-42bd-b872-b8822d1687aa,shoujo_ai
d00394ff-cd49-42bd-b872-b8822d1687aa,space_opera
d00394ff-cd49-42bd-b872-b8822d1687aa,yuri
d23e5217-40b9-4499-8321-284f9e5fee7f,action
d23e5217-40b9-4499-8321-284f9e5fee7f,adventure
d23e5217-40b9-4499-8321-284f9e5fee7f,comedy
d23e5217-40b9-4499-8321-284f9e5fee7f,dark_fantasy
d23e5217-40b9-4499-8321-284f9e5fee7f,fantasy
d360163c-e13f-4ad5-87ce-833fdc02bc64,adventure
d360163c-e13f-4ad5-87ce-833fdc02bc64,detective
d360163c-e13f-4ad5-87ce-833fdc02bc64,dystopian_fiction
d360163c-e13f-4ad5-87ce-833fdc02bc64,fantasy
d360163c-e13f-4ad5-87ce-833fdc02bc64,high_fantasy
d360163c-e13f-4ad5-87ce-833fdc02bc64,historical
d360163c-e13f-4ad5-87ce-833fdc02bc64,josei
d360163c-e13f-4ad5-87ce-833fdc02bc64,kodomo
d360163c-e13f-4ad5-87ce-833fdc02bc64,seinen
d360163c-e13f-4ad5-87ce-833fdc02bc64,shojo
d360163c-e13f-4ad5-87ce-833fdc02bc64,space_opera
d791de08-6b0b-48a6-aefe-eb03a63d1916,fantasy
d791de08-6b0b-48a6-aefe-eb03a63d1916,gekiga
d791de08-6b0b-48a6-aefe-eb03a63d1916,magical_realism
d7ade2ee-4851-453d-95e7-3887ef041e80,detective
d7ade2ee-4851-453d-95e7-3887ef041e80,low_fantasy
d7ade2ee-4851-453d-95e7-3887ef041e80,space_opera
df0319ed-fc5a-4d53-9d70-38260e22cc3a,action
df0319ed-fc5a-4d53-9d70-38260e22cc3a,crime
df0319ed-fc5a-4d53-9d70-38260e22cc3a,cyberpunk
e10dbaca-5e1c-48c4-8744-c8f5b05133fc,fantasy
e10dbaca-5e1c-48c4-8744-c8f5b05133fc,historical_fiction
e10dbaca-5e1c-48c4-8744-c8f5b05133fc,low_fantasy
e10dbaca-5e1c-48c4-8744-c8f5b05133fc,parody
e1b88a0b-48e0-430a-9585-835df5cd3474,detective
e1b88a0b-48e0-430a-9585-835df5cd3474,harem
e1b88a0b-48e0-430a-9585-835df5cd3474,historical
e1b88a0b-48e0-430a-9585-835df5cd3474,literary_fiction
e1b88a0b-48e0-430a-9585-835df5cd3474,science_fiction
e1b88a0b-48e0-430a-9585-835df5cd3474,space_opera
e1b88a0b-48e0-430a-9585-835df5cd3474,yaoi
e47a597f-e48c-4577-a516-40dd01c84e10,adventure
e47a597f-e48c-4577-a516-40dd01c84e10,cyberpunk
e47a597f-e48c-4577-a516-40dd01c84e10,dark_fantasy
e47a597f-e48c-4577-a516-40dd01c84e10,detective
e47a597f-e48c-4577-a516-40dd01c84e10,fairy_tale
e47a597f-e48c-4577-a516-40dd01c84e10,gekiga
e47a597f-e48c-4577-a516-40dd01c84e10,parody
e47a597f-e48c-4577-a516-40dd01c84e10,seinen
e47e520d-a854-4f84-a3c5-5d24beb3e223,adventure
e47e520d-a854-4f84-a3c5-5d24beb3e223,dark_fantasy
e47e520d-a854-4f84-a3c5-5d24beb3e223,kodomo
e47e520d-a854-4f84-a3c5-5d24beb3e223,literary_fiction
e47e520d-a854-4f84-a3c5-5d24beb3e223,mystery
e47e520d-a854-4f84-a3c5-5d24beb3e223,romance
e47e520d-a854-4f84-a3c5-5d24beb3e223,steampunk
e50a08c6-d131-4503-9650-6cf0a098b943,detective
e50a08c6-d131-4503-9650-6cf0a098b943,low_fantasy
e50a08c6-d131-4503-9650-6cf0a098b943,martial_arts
e50a08c6-d131-4503-9650-6cf0a098b943,space_opera
e50a08c6-d131-4503-9650-6cf0a098b943,sport
e50a08c6-d131-4503-9650-6cf0a098b943,yaoi
e50a08c6-d131-4503-9650-6cf0a098b943,yuri
e58031ad-b948-49a8-9095-9bba0619e1a0,gekiga
e58031ad-b948-49a8-9095-9bba0619e1a0,isekai
e58031ad-b948-49a8-9095-9bba0619e1a0,shonen
e58031ad-b948-49a8-9095-9bba0619e1a0,sport
e7b9cf8b-0d79-456e-82e8-acb87ef0f0a4,cyberpunk
e7b9cf8b-0d79-456e-82e8-acb87ef0f0a4,dark_fantasy
e7b9cf8b-0d79-456e-82e8-acb87ef0f0a4,dystopian_fiction
e7b9cf8b-0d79-456e-82e8-acb87ef0f0a4,fantasy
e7b9cf8b-0d79-456e-82e8-acb87ef0f0a4,shoujo_ai
e8efdaa5-6877-4eae-b95f-862471bb78e9,detective
e8efdaa5-6877-4eae-b95f-862471bb78e9,harem
e8efdaa5-6877-4eae-b95f-862471bb78e9,josei
e8efdaa5-6877-4eae-b95f-862471bb78e9,parody
e8efdaa5-6877-4eae-b95f-862471bb78e9,shojo
f0b34e5c-dfc9-4bdc-97fd-27c2cfcc2c40,adventure
f0b34e5c-dfc9-4bdc-97fd-27c2cfcc2c40,horror
f0b34e5c-dfc9-4bdc-97fd-27c2cfcc2c40,literary_fiction
f0b34e5c-dfc9-4bdc-97fd-27c2cfcc2c40,science_fiction
f0b34e5c-dfc9-4bdc-97fd-27c2cfcc2c40,yaoi
f0d43762-7de9-4971-b7fc-40617119b5c6,fiction
f0d43762-7de9-4971-b7fc-40617119b5c6,isekai
f0d43762-7de9-4971-b7fc-40617119b5c6,parody
f0d43762-7de9-4971-b7fc-40617119b5c6,seinen
f0d43762-7de9-4971-b7fc-40617119b5c6,thriller
f0d43762-7de9-4971-b7fc-40617119b5c6,yaoi
f0d43762-7de9-4971-b7fc-40617119b5c6,yuri
f0f98bdf-f092-43a8-a39f-6a0b14fe00fc,dark_fantasy
f0f98bdf-f092-43a8-a39f-6a0b14fe00fc,fiction
f0f98bdf-f092-43a8-a39f-6a0b14fe00fc,gekiga
f0f98bdf-f092-43a8-a39f-6a0b14fe00fc,horror
f0f98bdf-f092-43a8-a39f-6a0b14fe00fc,kodomo
f0f98bdf-f092-43a8-a39f-6a0b14fe00fc,shojo
f0f98bdf-f092-43a8-a39f-6a0b14fe00fc,space_opera
f0f98bdf-f092-43a8-a39f-6a0b14fe00fc,supernatural
f0f98bdf-f092-43a8-a39f-6a0b14fe00fc,tragedy
f17621fa-372d-43a6-b1c4-4d993d02a558,crime
f17621fa-372d-43a6-b1c4-4d993d02a558,cyberpunk
f17621fa-372d-43a6-b1c4-4d993d02a558,fairy_tale
f17621fa-372d-43a6-b1c4-4d993d02a558,literary_fiction
f2a518a6-04ed-4f51-8e02-dd3e7512efe7,dystopian_fiction
f2a518a6-04ed-4f51-8e02-dd3e7512efe7,historical
f4c15b20-cb23-4663-b388-28d7b6108f6c,detective
f4c15b20-cb23-4663-b388-28d7b6108f6c,historical_fiction
f4c15b20-cb23-4663-b388-28d7b6108f6c,horror
f4c15b20-cb23-4663-b388-28d7b6108f6c,shojo
f4c37187-b15d-407f-ae3b-f8db59800351,romance
f4c37187-b15d-407f-ae3b-f8db59800351,supernatural
f5c6ed2d-da8a-4037-b883-6a2a2956c840,action
f5c6ed2d-da8a-4037-b883-6a2a2956c840,adventure
f5c6ed2d-da8a-4037-b883-6a2a2956c840,cyberpunk
f5c6ed2d-da8a-4037-b883-6a2a2956c840,dystopian_fiction
f5c6ed2d-da8a-4037-b883-6a2a2956c840,gekiga
f5c6ed2d-da8a-4037-b883-6a2a2956c840,mystery
f5c6ed2d-da8a-4037-b883-6a2a2956c840,shojo
f5c6ed2d-da8a-4037-b883-6a2a2956c840,space_opera
f5c6ed2d-da8a-4037-b883-6a2a2956c840,thriller
f5c6ed2d-da8a-4037-b883-6a2a2956c840,tragedy
f72f196c-186c-48c1-a725-7352f231b351,kodomo
f72f196c-186c-48c1-a725-7352f231b351,martial_arts
f72f196c-186c-48c1-a725-7352f231b351,parody
f72f196c-186c-48c1-a725-7352f231b351,seinen
f72f196c-186c-48c1-a725-7352f231b351,supernatural
fabb35d2-910f-458b-a518-d6fc834a749a,historical
fabb35d2-910f-458b-a518-d6fc834a749a,josei
fabb35d2-910f-458b-a518-d6fc834a749a,slice_of_life
fb09a54a-d9fa-404d-986a-bf1ccb7d2287,action
fb09a54a-d9fa-404d-986a-bf1ccb7d2287,comedy
fb09a54a-d9fa-404d-986a-bf1ccb7d2287,sport
fd131a03-c92f-4114-9540-c674b44a7365,gekiga
fd131a03-c92f-4114-9540-c674b44a7365,shojo
fd131a03-c92f-4114-9540-c674b44a7365,yaoi
fd131a03-c92f-4114-9540-c674b44a7365,yuri
fd6ac307-0703-4168-8e6b-755812f44bae,drama
